Film_title,Recommended_Film,Similarity_Score
Red Tails,Never So Few,0.24386503487513103
Van Wilder 2: The Rise of Taj,Hamburger: The Motion Picture,0.27938557574124
Van Wilder 2: The Rise of Taj,Bad Education,0.21488841049121468
Van Wilder 2: The Rise of Taj,Like Crazy,0.20599747230919113
Van Wilder 2: The Rise of Taj,Class of 1999,0.19690510493218974
Van Wilder 2: The Rise of Taj,At Middleton,0.1811627348016235
Son of the Mask,The Face of Another,0.37437282690981816
Son of the Mask,The Mask,0.3501390605675678
Son of the Mask,The Main Event,0.2515358840510137
Son of the Mask,One Crazy Summer,0.20338807808433157
Son of the Mask,Celia,0.20154315190410282
Once Upon a Time in Venice,Buddy Goes West,0.20756838490401536
Once Upon a Time in Venice,Tenth Avenue Angel,0.20208187691758117
Once Upon a Time in Venice,Elf,0.19916289845511773
Once Upon a Time in Venice,Anger Management,0.18896194750369816
Once Upon a Time in Venice,After the Condor,0.1821653959703055
Epic Movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0.20046959814068427
Epic Movie,Fearless Fagan,0.18683722978577927
Epic Movie,40 Guns to Apache Pass,0.18039331539584874
Epic Movie,Alice in Wonderland,0.17487539808600316
Epic Movie,Krrish 3,0.16433713532319255
The Layover,Meet Me in St. Louis,0.27076358248972693
The Layover,My One and Only,0.24025376997484219
The Layover,The Parent Trap II,0.2224904452741187
The Layover,The Big Sky,0.1905126392551476
The Layover,The Taking of Power by Louis XIV,0.18952395004362455
The Best Little Whorehouse in Texas,Love Is Protein,0.17330697891972285
The Best Little Whorehouse in Texas,Birds Do It,0.1672793768432586
The Best Little Whorehouse in Texas,Melvin and Howard,0.15783400987899937
The Best Little Whorehouse in Texas,Public Enemies,0.15338838229087015
The Best Little Whorehouse in Texas,The Tube with a Hat,0.15044336842155703
House IV,Chinese Puzzle,0.19892022129636708
House IV,The Greatest,0.1980152050375646
House IV,The Exorcist III,0.1779129269723284
House IV,Dream,0.1775349468890166
House IV,Remember Me,0.17678493933645986
The Nest,The Crazies,0.24181132613352013
The Nest,Commandos Strike at Dawn,0.23139996756791684
The Nest,Moonrise Kingdom,0.2099618918823492
The Nest,Who Can Kill a Child?,0.1982763196439619
The Nest,Jaws 2,0.19517171924665258
Saturday the 14th,The NeverEnding Story,0.2638501969574708
Saturday the 14th,The Housemaid,0.23192566217884408
Saturday the 14th,Blood and Black Lace,0.22681900061479976
Saturday the 14th,The Sky-Colored Seed,0.22328925892043605
Saturday the 14th,The Grudge,0.21507417380770474
Never Too Young to Die,Spies in Disguise,0.27346256179936723
Never Too Young to Die,Black Bart,0.22250286254946147
Never Too Young to Die,Racer and the Jailbird,0.21778244607031938
Never Too Young to Die,The Ambushers,0.19302363555976967
Never Too Young to Die,Head of the Family,0.19222894307164304
Exterminator 2,Pusher,0.24733776461405482
Exterminator 2,The Drug King,0.2409588157255093
Exterminator 2,Death Wish,0.23031710802176197
Exterminator 2,French Connection II,0.22795951466184153
Exterminator 2,We Still Kill the Old Way,0.22404695062507707
Captain America,Iron Man & Captain America: Heroes United,0.3954896722250838
Captain America,Captain America: The First Avenger,0.28429175739997614
Captain America,Spy Smasher,0.2190048031504781
Captain America,Ultimate Avengers: The Movie,0.20731001744943883
Captain America,From Beijing with Love,0.19040324521621776
Future Force,Top Dog,0.2210474009841174
Future Force,Scene of the Crime,0.22034737167291146
Future Force,Frantic,0.20356456079775198
Future Force,Guilty as Sin,0.17792782864471446
Future Force,"Abraxas, Guardian of the Universe",0.17576154970293664
Killpoint,Torque,0.26867055017167385
Killpoint,Clay Pigeon,0.2422335258874589
Killpoint,Wind River,0.23146835884600586
Killpoint,The Black Cobra,0.2292193407020721
Killpoint,Black Angels,0.22544933758839764
Black Cougar,Black Dynamite,0.23048530370074105
Black Cougar,The Children,0.19661071205426428
Black Cougar,Incredibles 2,0.19012667214550716
Black Cougar,Detroit 9000,0.1888252788769162
Black Cougar,Sweet Sweetback's Baadasssss Song,0.1875055888666462
Hollywood Cop,Pink Cadillac,0.323475863790048
Hollywood Cop,Martyrs,0.2757818372010229
Hollywood Cop,A Crooked Somebody,0.2633326945216574
Hollywood Cop,Rogue Cop,0.26315448205965053
Hollywood Cop,Monkey Business,0.2532765827511269
2019: After the Fall of New York,Atomic Rulers,0.21561773798267636
2019: After the Fall of New York,In the Name of the King: A Dungeon Siege Tale,0.21372362333969572
2019: After the Fall of New York,Mobile Suit Gundam: Char's Counterattack,0.19978042154713033
2019: After the Fall of New York,Star Trek VI: The Undiscovered Country,0.19812712365771853
2019: After the Fall of New York,Starship Troopers: Invasion,0.19617849958535694
Hands of Steel,Meet Me in Las Vegas,0.207657103241372
Hands of Steel,Cyborg 3: The Recycler,0.2027003732046541
Hands of Steel,Bee Movie,0.17882129484840256
Hands of Steel,The Stand,0.16992983678221546
Hands of Steel,Frankenstein Unbound,0.16855973768942428
Island of the Fishmen,The Great Escape,0.3289293299621104
Island of the Fishmen,I Escaped from Devil's Island,0.28837252126159724
Island of the Fishmen,Wilderness,0.27520420868679374
Island of the Fishmen,Black Site Delta,0.24221236874995086
Island of the Fishmen,The Secret of the Purple Reef,0.20904219653720496
Castello Cavalcanti,Speedway,0.3178962244628033
Castello Cavalcanti,Roadracers,0.27081862739509777
Castello Cavalcanti,Asteroid City,0.25949692922947404
Castello Cavalcanti,Le Mans,0.23688037655893052
Castello Cavalcanti,Ford v Ferrari,0.22997436027284113
Sabotage,The Devil's Wedding Night,0.21288942847374007
Sabotage,Dr. Caligari,0.17231207508461852
Sabotage,Brothers,0.15962343673125773
Sabotage,Rebecca,0.15610434388286748
Sabotage,Blue Valentine,0.15104146119903042
White Zombie,New Rose Hotel,0.19112447739337837
White Zombie,Helpless,0.19107634666514411
White Zombie,Pride and Prejudice and Zombies,0.18489545945491834
White Zombie,If Beale Street Could Talk,0.17318358791362942
White Zombie,Body Heat,0.16498489640066824
Sister Street Fighter,The Raven,0.24960793774496942
Sister Street Fighter,Steele Justice,0.2261106725187167
Sister Street Fighter,The Last Picture Show,0.21474835308761644
Sister Street Fighter,Drug War,0.19597017637595288
Sister Street Fighter,Believer,0.19247511818094704
Return of the Street Fighter,Yakuza Law,0.4942612582849597
Return of the Street Fighter,Falcon Rising,0.4158720839618566
Return of the Street Fighter,Boiling Point,0.2832764489285599
Return of the Street Fighter,Battles Without Honor and Humanity,0.26399869210136884
Return of the Street Fighter,Altered Carbon: Resleeved,0.2487829454183418
Woman of Fire,You Can Count on Me,0.29392331530621396
Woman of Fire,A Fantastic Woman,0.2775849385961859
Woman of Fire,Amadeus,0.24919904147002814
Woman of Fire,Death Laid an Egg,0.22637878850791948
Woman of Fire,Love Is Protein,0.21301346654641617
A Short Vision,Sky Captain and the World of Tomorrow,0.23639202337973425
A Short Vision,Zu Warriors,0.22855406562918665
A Short Vision,Ben,0.1802374322215654
A Short Vision,Despicable Me,0.1712566512233196
A Short Vision,Sky Ladder: The Art of Cai Guo-Qiang,0.1645727031566934
Donald in Mathmagic Land,Saludos Amigos,0.31456793674519207
Donald in Mathmagic Land,Donald Trump's The Art of the Deal: The Movie,0.17497883552696303
Donald in Mathmagic Land,The Pixar Story,0.17369833789114836
Donald in Mathmagic Land,Wrestling Isn't Wrestling,0.16683698151682902
Donald in Mathmagic Land,Waking Sleeping Beauty,0.1597701752015923
Super Size Me,Marion,0.17127418641342868
Super Size Me,The Black Sleep,0.15739211764553895
Super Size Me,Oldboy,0.15644843703024475
Super Size Me,The Tsugua Diaries,0.14563247957546085
Super Size Me,Wheel of Fortune and Fantasy,0.14095111258675289
The True Glory,36 Hours,0.481851943826558
The True Glory,They Shall Not Grow Old,0.28040484829739787
The True Glory,The Battle of Neretva,0.27972433100843025
The True Glory,Dunkirk,0.2702482896116584
The True Glory,Paisan,0.2400640902141093
Tunisian Victory,Report from the Aleutians,0.3727218798290841
Tunisian Victory,Weiner,0.2338552311785707
Tunisian Victory,The Last Days of American Crime,0.21119842970883979
Tunisian Victory,Our Brand Is Crisis,0.2044751985707573
Tunisian Victory,Guns at Batasi,0.19968488208032598
The Confrontation,The Evil Dead,0.2448497640730687
The Confrontation,Blackboard Jungle,0.2446709435553595
The Confrontation,Dear White People,0.23717132080071243
The Confrontation,Rock 'n' Roll High School,0.23316808407231646
The Confrontation,Jurassic Shark,0.2330900122357407
David Bowie & The Story of Ziggy Stardust,Planet Earth II,0.2623705953868067
David Bowie & The Story of Ziggy Stardust,Spice World,0.24928548833217357
David Bowie & The Story of Ziggy Stardust,The Velvet Underground,0.21641799801679384
David Bowie & The Story of Ziggy Stardust,George Harrison: Living in the Material World,0.20972759294228766
David Bowie & The Story of Ziggy Stardust,The Kid Stays in the Picture,0.2050226875591776
Nico Icon,G.I. Joe: The Movie,0.18549197619728458
Nico Icon,Margaret,0.17468069727626193
Nico Icon,Shoplifters,0.16384342711681166
Nico Icon,The Passage,0.15356839859712837
Nico Icon,Divine Emanuelle,0.15249371969300407
Report from the Aleutians,Tunisian Victory,0.3727218798290841
Report from the Aleutians,Intervista,0.2901382840658102
Report from the Aleutians,Who Finds a Friend Finds a Treasure,0.26639792638090143
Report from the Aleutians,The American Dreamer,0.24373917860890087
Report from the Aleutians,DeKalb Elementary,0.2364189014820751
Plagues and Pleasures on the Salton Sea,Bombay Beach,0.3762214307823685
Plagues and Pleasures on the Salton Sea,San Andreas,0.20623145280908003
Plagues and Pleasures on the Salton Sea,The Little Mermaid II: Return to the Sea,0.1899564264769022
Plagues and Pleasures on the Salton Sea,Miracle Beach,0.1800497019774432
Plagues and Pleasures on the Salton Sea,The Rutles: All You Need Is Cash,0.179000873437519
Mustang,The Virgin Suicides,0.3195155949149835
Mustang,Our Little Sister,0.2771835087840942
Mustang,Saturday Night Live: 40th Anniversary Special,0.20624509385388717
Mustang,Before I Wake,0.20488211848532484
Mustang,Dinosaur,0.19803589893967893
Miss Stevens,Kes,0.2701078122463751
Miss Stevens,Never Been Kissed,0.23425555758177016
Miss Stevens,Detachment,0.22564102387706197
Miss Stevens,Miss Meadows,0.22436948681171429
Miss Stevens,Notes on a Scandal,0.22196793083806288
Water Lilies,The Blood of Heroes,0.19850827882841937
Water Lilies,When Animals Dream,0.1847050843597163
Water Lilies,Paradise,0.15596928347944
Water Lilies,Yoga Hosers,0.14342281499248288
Water Lilies,D.E.B.S.,0.1433771018593391
Starlet,27 Dresses,0.29568520606152676
Starlet,Jane Eyre,0.29384948063978494
Starlet,Jane Eyre,0.29384948063978494
Starlet,Deadly Sweet,0.2447468046416312
Starlet,Broadcast News,0.24175379998059526
I Will Follow,Tour de Pharmacy,0.2900862139134125
I Will Follow,The Passion of the Christ,0.2523711025475326
I Will Follow,Vivre Sa Vie,0.22915295125245672
I Will Follow,The Broken Hearts Gallery,0.22813231638517686
I Will Follow,Homeland: Iraq Year Zero,0.22332395350149736
"Two Days, One Night",Kill List,0.18835486275200236
"Two Days, One Night",Sunrise: A Song of Two Humans,0.17561676456676661
"Two Days, One Night",Witness to Murder,0.16685619421713524
"Two Days, One Night",You Can't Take My Daughter,0.1651798054593509
"Two Days, One Night",Foxy Brown,0.1640338314938205
"Oslo, August 31st",Family Blood,0.2520564464900857
"Oslo, August 31st",The Underneath,0.2422485625939868
"Oslo, August 31st",Fragment of Fear,0.22453503410092343
"Oslo, August 31st",Scarred Hearts,0.20723520229380452
"Oslo, August 31st",28 Days,0.17869427012084987
Always Shine,Swingers,0.18390057554291994
Always Shine,The Banshees of Inisherin,0.17372549386221886
Always Shine,Lux Æterna,0.16826400085323745
Always Shine,They Eat Scum,0.1619229646247012
Always Shine,Your Hands,0.16041074169099062
Chungking Express,Mr. Hercules Against Karate,0.37598972155765903
Chungking Express,Under the Bridges,0.3662671641417278
Chungking Express,In the Mood for Love,0.31564423978466916
Chungking Express,The World of Suzie Wong,0.30184272385434713
Chungking Express,Police Story 2,0.30174185429026457
Tomboy,The Flying Missile,0.2034888804636269
Tomboy,We Die Young,0.20235215648050464
Tomboy,"Are You There God? It's Me, Margaret.",0.1954422312078383
Tomboy,The Misadventures of Merlin Jones,0.18885647650227583
Tomboy,Saturday the 14th,0.18649178379268389
Frances Ha,On the Town,0.35797658183192826
Frances Ha,"Are You There God? It's Me, Margaret.",0.32806238962621903
Frances Ha,Jimi: All Is by My Side,0.2684732624935973
Frances Ha,What Maisie Knew,0.26658316326887965
Frances Ha,Violated,0.23962358739700837
Phoenix,Open Your Eyes,0.294603345142699
Phoenix,Batman Forever,0.170618868718458
Phoenix,Kidnapped,0.15801850767046066
Phoenix,Freaks,0.1579294321087869
Phoenix,Opera,0.15155366489567682
Weekend,Eggshells,0.20919969607605854
Weekend,The Monster,0.19944901453049813
Weekend,Foodfight!,0.1941719878396401
Weekend,The Boys in the Band,0.18055664116874956
Weekend,Fatal Attraction,0.1784228572520848
Another Earth,Sin City: A Dame to Kill For,0.24880875570960104
Another Earth,Amadeus,0.23512898007654703
Another Earth,Mysterious Skin,0.20697900144330342
Another Earth,Macross: Do You Remember Love?,0.19664455443960377
Another Earth,The Little Prince,0.1867291320072987
"Kumiko, the Treasure Hunter",Anomalisa,0.20094369133727752
"Kumiko, the Treasure Hunter",The Stranger and the Gunfighter,0.15719096700955856
"Kumiko, the Treasure Hunter",Doomed Megalopolis,0.15415185854783908
"Kumiko, the Treasure Hunter",The Black Hole,0.15052247424239512
"Kumiko, the Treasure Hunter",Lost in Translation,0.14823497093263713
Cake,Noah,0.22093673823122195
Cake,Mood Indigo,0.17046256773766466
Cake,Pride,0.1687250394941292
Cake,The Black Klansman,0.16795561101870038
Cake,The Giver,0.16687735896134678
Still Alice,Naomi and Ely's No Kiss List,0.2908481970340182
Still Alice,"Alice, Sweet Alice",0.257945076009162
Still Alice,You Can't Take It with You,0.251270281734198
Still Alice,Resident Evil: Afterlife,0.22899892426404245
Still Alice,Alice,0.2238375669829733
The Fits,Dance Camp,0.19570989147950163
The Fits,Swallowtail Butterfly,0.19338556493480963
The Fits,Tokyo Fist,0.16510512846968806
The Fits,Climax,0.16367731315364586
The Fits,Knightriders,0.15946112679104665
Lovesong,Labyrinth,0.27362286013650033
Lovesong,Silent House,0.2584468854079391
Lovesong,Breathe,0.2583968355834668
Lovesong,Inside,0.2246818009714455
Lovesong,River Queen,0.20780961800060477
Short Term 12,Blue Jasmine,0.22511669081197458
Short Term 12,The Lodge,0.22295419520050624
Short Term 12,Sisters,0.21789693038480953
Short Term 12,The High Note,0.19373837301906996
Short Term 12,Dogville,0.1904241766205403
Melancholia,Marvel One-Shot: Item 47,0.31241488136909407
Melancholia,What Lies Beneath,0.22791991837072634
Melancholia,Date Night,0.2176475542444916
Melancholia,War Between the Planets,0.20264407916277913
Melancholia,Wedding Crashers,0.1785754965048707
Pariah,The Kissing Booth,0.2380410972058972
Pariah,The Dot and the Line: A Romance in Lower Mathematics,0.18864763264421675
Pariah,Two Lovers,0.18043942554675246
Pariah,The Four Feathers,0.1784114684593027
Pariah,It Happened in Brooklyn,0.17672377647206264
Cameraperson,The Weather Underground,0.17876444767487681
Cameraperson,LBJ,0.17335838288558889
Cameraperson,The Jerk,0.1658600543036376
Cameraperson,Dick Johnson Is Dead,0.16289681231290745
Cameraperson,The Truth,0.13793398843032673
Polytechnique,Zero Hour: Massacre at Columbine High,0.33189056101184045
Polytechnique,Pretty Maids All in a Row,0.23475769319601553
Polytechnique,The Night Comes for Us,0.21256707117566595
Polytechnique,Sorcerer,0.21178098812080287
Polytechnique,Navajo Joe,0.20803862551904423
The Piano,Sleeping with the Enemy,0.2518628467778585
The Piano,Psychokinesis,0.17423814634454626
The Piano,You Will Meet a Tall Dark Stranger,0.1537757882352364
The Piano,Final Analysis,0.15331953475777835
The Piano,National Velvet,0.14851303001943617
Appropriate Behavior,"Angel, Angel, Down We Go",0.20649891067602086
Appropriate Behavior,Breakin',0.2057943241464877
Appropriate Behavior,Johnny Suede,0.18041063384034636
Appropriate Behavior,Winter Light,0.17448227976466266
Appropriate Behavior,6 Years,0.1674859223865207
Lore,The Willoughbys,0.2285696501637755
Lore,Jimmy Neutron: Boy Genius,0.22832647143571508
Lore,Refuge,0.20629780619596613
Lore,The Biggest Battle,0.19749785277588588
Lore,Jackass Presents: Bad Grandpa,0.1957948555557122
A Separation,La Notte,0.27211796364558827
A Separation,Rad,0.20786353207500124
A Separation,The Hired Hand,0.19473568283487752
A Separation,Cape Wrath,0.1820200647570391
A Separation,Nightwatching,0.18045113442607635
Junebug,Dishonored Lady,0.3081386694366704
Junebug,The Disappearance of Madeleine McCann,0.24565161204213068
Junebug,The Fall of the House of Usher,0.2203691969010221
Junebug,Thriller: A Cruel Picture,0.20202161566513818
Junebug,Code Unknown,0.19966161799292062
With Every Heartbeat,If I Stay,0.29785871692070304
